student_id,subject_id,teacher_id,exam_1,exam_2,exam_3,attendance,final_score,date
STU_5916f93b,SUB_PHY_117,TCH_b9608476,99.76,97.61,66.59,8,87.99,2025-10-27
STU_5916f93b,SUB_MAT_392,TCH_7602e517,60.92,50.62,71.2,9,60.91,2025-07-05
STU_5916f93b,SUB_HIS_105,TCH_7602e517,94.83,85.16,70.92,8,83.64,2025-01-01
STU_739dfb22,SUB_MAT_392,TCH_be7faa8a,75.27,99.25,75.23,9,83.25,2025-01-22
STU_739dfb22,SUB_ART_886,TCH_2b2625e5,85.18,93.08,50.47,7,76.24,2025-03-26
STU_739dfb22,SUB_CHE_148,TCH_b0dd4864,58.89,98.27,66.03,7,74.4,2025-01-26
STU_69bcd9f8,SUB_HIS_105,TCH_2b2625e5,85.25,65.37,94.78,9,81.8,2025-09-05
STU_69bcd9f8,SUB_CHE_148,TCH_be7faa8a,63.82,59.03,76.77,9,66.54,2025-04-28
STU_69bcd9f8,SUB_MAT_392,TCH_be7faa8a,78.09,71.93,93.7,10,81.24,2025-10-29
STU_873fc3eb,SUB_BIO_910,TCH_b0dd4864,71.64,52.74,78.0,10,67.46,2025-06-24
STU_873fc3eb,SUB_HIS_105,TCH_61765dbd,55.07,52.71,61.27,8,56.35,2025-08-25
STU_873fc3eb,SUB_CHE_148,TCH_82b5b2da,97.5,58.89,66.12,8,74.17,2025-08-19
STU_873fc3eb,SUB_ART_886,TCH_b0dd4864,56.61,64.15,90.54,7,70.43,2025-11-03
STU_873fc3eb,SUB_PHY_117,TCH_b0dd4864,80.24,97.92,80.92,8,86.36,2025-03-26
STU_655cdfb6,SUB_MAT_392,TCH_59cac908,69.94,95.22,60.26,8,75.14,2025-10-14
STU_655cdfb6,SUB_PHY_117,TCH_29eb2101,88.32,60.46,81.25,8,76.68,2025-02-10
STU_655cdfb6,SUB_CHE_148,TCH_82b5b2da,60.56,61.84,90.1,9,70.83,2025-05-15
STU_655cdfb6,SUB_BIO_910,TCH_82b5b2da,57.2,95.18,60.19,7,70.86,2025-05-14
STU_829eacd7,SUB_CHE_148,TCH_82b5b2da,57.69,72.05,80.08,8,69.94,2025-06-15
STU_829eacd7,SUB_ENG_307,TCH_29eb2101,54.92,63.16,72.85,7,63.64,2025-01-31
STU_829eacd7,SUB_ART_886,TCH_59cac908,50.77,61.39,60.12,10,57.43,2025-10-06
STU_829eacd7,SUB_PHY_117,TCH_b9608476,77.61,90.55,80.62,6,82.93,2025-01-05
STU_829eacd7,SUB_COM_142,TCH_61765dbd,95.64,91.01,72.9,9,86.52,2025-05-06
STU_16de3483,SUB_CHE_148,TCH_fc41ed5e,71.27,89.45,63.06,6,74.59,2025-03-10
STU_16de3483,SUB_PHY_117,TCH_29eb2101,57.83,51.15,60.47,7,56.48,2025-09-10
STU_16de3483,SUB_HIS_105,TCH_59cac908,52.07,76.42,80.58,7,69.69,2025-10-17
STU_16de3483,SUB_ENG_307,TCH_82b5b2da,98.18,88.83,53.47,8,80.16,2025-08-29
STU_16de3483,SUB_BIO_910,TCH_61765dbd,79.13,73.35,80.98,8,77.82,2025-03-06
STU_f18d0209,SUB_ENG_307,TCH_59cac908,73.44,88.33,77.85,6,79.87,2025-08-03
STU_f18d0209,SUB_HIS_105,TCH_fc41ed5e,54.53,52.89,68.98,9,58.8,2025-03-23
STU_f18d0209,SUB_COM_142,TCH_59cac908,87.73,63.38,94.05,8,81.72,2025-07-20
STU_d98d3094,SUB_ART_886,TCH_59cac908,59.76,86.85,73.17,6,73.26,2025-01-25
STU_d98d3094,SUB_CHE_148,TCH_be7faa8a,80.25,79.09,61.28,8,73.54,2025-09-02
STU_d98d3094,SUB_HIS_105,TCH_fc41ed5e,68.92,65.31,87.37,9,73.87,2025-06-04
STU_d98d3094,SUB_MAT_392,TCH_b9608476,62.11,66.13,51.45,9,59.9,2025-10-09
STU_cdb50cc5,SUB_BIO_910,TCH_be7faa8a,77.63,97.1,84.3,8,86.34,2025-07-22
STU_cdb50cc5,SUB_COM_142,TCH_82b5b2da,93.69,71.87,73.4,9,79.65,2025-04-21
STU_cdb50cc5,SUB_ART_886,TCH_2b2625e5,86.46,57.67,53.88,8,66.0,2025-07-14
STU_cdb50cc5,SUB_PHY_117,TCH_7602e517,85.32,67.25,84.1,8,78.89,2025-10-27
STU_cdb50cc5,SUB_MAT_392,TCH_7602e517,77.39,65.21,81.62,8,74.74,2025-07-26
STU_81ba7832,SUB_ART_886,TCH_be7faa8a,56.95,57.53,83.27,7,65.92,2025-03-27
STU_81ba7832,SUB_CHE_148,TCH_be7faa8a,75.6,69.0,99.35,7,81.32,2025-10-19
STU_81ba7832,SUB_MAT_392,TCH_b0dd4864,60.91,72.37,54.95,7,62.74,2025-03-01
STU_81ba7832,SUB_HIS_105,TCH_82b5b2da,69.08,50.31,65.52,10,61.64,2025-02-23
STU_135bcbaa,SUB_BIO_910,TCH_b9608476,80.65,88.25,90.17,9,86.36,2025-08-04
STU_135bcbaa,SUB_COM_142,TCH_29eb2101,91.9,77.7,53.77,10,74.46,2025-07-09
STU_135bcbaa,SUB_MAT_392,TCH_b0dd4864,88.48,64.27,51.14,10,67.96,2025-10-01
STU_27d9fe07,SUB_CHE_148,TCH_2b2625e5,65.6,64.86,70.79,7,67.08,2025-04-25
STU_27d9fe07,SUB_HIS_105,TCH_fc41ed5e,54.41,73.95,53.83,9,60.73,2025-08-28
STU_27d9fe07,SUB_COM_142,TCH_61765dbd,67.16,57.06,85.48,10,69.9,2025-11-01
STU_27d9fe07,SUB_MAT_392,TCH_b9608476,85.22,94.02,77.46,8,85.57,2025-11-13
STU_5dc91bc5,SUB_MAT_392,TCH_61765dbd,65.03,91.15,93.42,8,83.2,2025-06-30
STU_5dc91bc5,SUB_ART_886,TCH_fc41ed5e,90.19,91.28,83.87,8,88.45,2025-06-08
STU_5dc91bc5,SUB_HIS_105,TCH_fc41ed5e,84.08,81.42,80.91,8,82.14,2025-05-12
STU_5dc91bc5,SUB_CHE_148,TCH_7602e517,63.64,59.61,95.07,10,72.77,2025-03-04
STU_f6ec3d29,SUB_ENG_307,TCH_59cac908,83.56,68.47,82.43,6,78.15,2025-06-30
STU_f6ec3d29,SUB_COM_142,TCH_7602e517,67.81,58.76,89.75,7,72.11,2025-05-25
STU_f6ec3d29,SUB_MAT_392,TCH_7602e517,83.81,72.79,74.55,9,77.05,2025-01-06
STU_9cac7073,SUB_COM_142,TCH_29eb2101,72.2,75.75,73.85,7,73.93,2025-09-20
STU_9cac7073,SUB_ENG_307,TCH_59cac908,74.94,66.41,69.75,9,70.37,2025-06-13
STU_9cac7073,SUB_PHY_117,TCH_b9608476,80.75,97.17,63.84,7,80.59,2025-07-15
STU_9cac7073,SUB_MAT_392,TCH_61765dbd,84.09,73.25,96.53,7,84.62,2025-02-11
STU_fb724169,SUB_ART_886,TCH_fc41ed5e,68.65,84.75,89.0,5,80.8,2025-03-07
STU_fb724169,SUB_PHY_117,TCH_be7faa8a,78.58,54.45,80.88,8,71.3,2025-05-11
STU_fb724169,SUB_HIS_105,TCH_82b5b2da,99.04,69.04,50.02,8,72.7,2025-11-04
STU_414e9c7d,SUB_COM_142,TCH_7602e517,88.47,85.01,53.54,9,75.67,2025-07-02
STU_414e9c7d,SUB_ENG_307,TCH_2b2625e5,63.63,86.06,82.75,7,77.48,2025-03-05
STU_414e9c7d,SUB_PHY_117,TCH_29eb2101,74.68,63.69,83.06,9,73.81,2025-04-05
STU_414e9c7d,SUB_ART_886,TCH_82b5b2da,65.33,52.84,88.8,6,68.99,2025-04-29
STU_414e9c7d,SUB_HIS_105,TCH_7602e517,81.41,52.59,62.98,8,65.66,2025-06-27
STU_a30fc4d5,SUB_MAT_392,TCH_82b5b2da,60.01,63.57,81.45,7,68.34,2025-10-29
STU_a30fc4d5,SUB_HIS_105,TCH_61765dbd,62.39,54.86,60.24,10,59.16,2025-07-25
STU_a30fc4d5,SUB_PHY_117,TCH_29eb2101,71.27,60.45,64.96,8,65.56,2025-05-22
STU_a30fc4d5,SUB_COM_142,TCH_2b2625e5,55.96,52.78,51.91,8,53.55,2025-08-24
STU_43d00b7b,SUB_CHE_148,TCH_fc41ed5e,70.63,59.11,90.66,9,73.47,2025-03-03
STU_43d00b7b,SUB_COM_142,TCH_be7faa8a,75.27,62.36,75.35,8,70.99,2025-04-30
STU_43d00b7b,SUB_HIS_105,TCH_82b5b2da,91.85,88.18,92.71,6,90.91,2025-02-01
STU_43d00b7b,SUB_PHY_117,TCH_be7faa8a,88.71,59.96,50.29,9,66.32,2025-11-12
STU_eb491119,SUB_BIO_910,TCH_b9608476,69.68,93.68,52.41,8,71.92,2025-01-28
STU_eb491119,SUB_PHY_117,TCH_b0dd4864,91.39,85.23,65.54,7,80.72,2025-01-16
STU_eb491119,SUB_ART_886,TCH_59cac908,66.14,85.42,59.99,5,70.52,2025-01-05
STU_eb491119,SUB_MAT_392,TCH_7602e517,59.9,54.66,87.2,9,67.25,2025-05-02
STU_eb491119,SUB_ENG_307,TCH_59cac908,73.25,80.61,92.42,8,82.09,2025-02-11
STU_81dacf25,SUB_CHE_148,TCH_b0dd4864,79.65,68.38,77.67,9,75.23,2025-02-04
STU_81dacf25,SUB_COM_142,TCH_fc41ed5e,89.37,56.23,51.41,8,65.67,2025-06-17
STU_81dacf25,SUB_HIS_105,TCH_b0dd4864,85.48,67.71,72.61,9,75.27,2025-08-05
STU_81dacf25,SUB_BIO_910,TCH_b9608476,53.42,95.57,65.57,8,71.52,2025-01-01
STU_81dacf25,SUB_MAT_392,TCH_82b5b2da,96.49,94.52,60.88,9,83.96,2025-05-03
STU_18274e24,SUB_HIS_105,TCH_7602e517,95.14,94.65,76.78,10,88.86,2025-07-08
STU_18274e24,SUB_CHE_148,TCH_61765dbd,76.86,52.02,50.72,10,59.87,2025-04-03
STU_18274e24,SUB_MAT_392,TCH_b0dd4864,65.56,65.13,95.29,8,75.33,2025-04-12
STU_18274e24,SUB_ART_886,TCH_fc41ed5e,93.69,59.08,87.17,9,79.98,2025-06-15
STU_1562ddff,SUB_COM_142,TCH_2b2625e5,57.88,91.75,96.85,6,82.16,2025-04-18
STU_1562ddff,SUB_CHE_148,TCH_59cac908,63.6,79.21,94.15,6,78.99,2025-08-19
STU_1562ddff,SUB_ENG_307,TCH_29eb2101,85.39,50.48,63.07,7,66.31,2025-04-25
STU_1562ddff,SUB_ART_886,TCH_2b2625e5,67.9,72.42,87.75,7,76.02,2025-06-27
STU_654417a0,SUB_PHY_117,TCH_82b5b2da,59.91,61.36,88.85,8,70.04,2025-08-22
STU_654417a0,SUB_ART_886,TCH_29eb2101,65.08,61.61,72.43,8,66.37,2025-02-08
STU_654417a0,SUB_ENG_307,TCH_b9608476,59.0,72.68,52.15,8,61.28,2025-06-16
STU_bc9ad3f4,SUB_ENG_307,TCH_b0dd4864,72.2,74.74,81.87,9,76.27,2025-05-19
STU_bc9ad3f4,SUB_PHY_117,TCH_2b2625e5,81.86,75.08,80.85,10,79.26,2025-11-08
STU_bc9ad3f4,SUB_BIO_910,TCH_59cac908,63.28,73.69,76.83,8,71.27,2025-05-16
STU_5b232bcb,SUB_ART_886,TCH_7602e517,50.4,92.6,76.55,10,73.18,2025-06-02
STU_5b232bcb,SUB_HIS_105,TCH_59cac908,70.42,73.28,53.5,8,65.73,2025-08-08
STU_5b232bcb,SUB_MAT_392,TCH_82b5b2da,56.93,52.4,90.77,8,66.7,2025-11-04
STU_5b232bcb,SUB_COM_142,TCH_fc41ed5e,67.03,69.71,65.62,9,67.45,2025-03-19
STU_a6c9356d,SUB_HIS_105,TCH_82b5b2da,70.03,51.2,70.68,9,63.97,2025-06-25
STU_a6c9356d,SUB_BIO_910,TCH_b9608476,79.21,81.51,60.68,9,73.8,2025-04-17
STU_a6c9356d,SUB_CHE_148,TCH_be7faa8a,72.22,78.25,91.4,8,80.62,2025-07-26
STU_be69c604,SUB_CHE_148,TCH_fc41ed5e,59.3,90.22,92.49,10,80.67,2025-02-28
STU_be69c604,SUB_MAT_392,TCH_b0dd4864,77.17,68.34,94.78,8,80.1,2025-07-04
STU_be69c604,SUB_BIO_910,TCH_b0dd4864,50.24,67.51,77.92,7,65.22,2025-01-23
STU_be69c604,SUB_ART_886,TCH_fc41ed5e,55.22,70.59,78.93,9,68.25,2025-04-11
STU_be69c604,SUB_COM_142,TCH_be7faa8a,74.54,57.13,59.16,8,63.61,2025-05-03
STU_bf8466fd,SUB_CHE_148,TCH_b9608476,84.06,98.64,81.96,9,88.22,2025-10-18
STU_bf8466fd,SUB_BIO_910,TCH_be7faa8a,83.46,83.17,97.47,10,88.03,2025-11-23
STU_bf8466fd,SUB_HIS_105,TCH_b0dd4864,98.73,54.69,57.2,9,70.21,2025-08-17
STU_72b8941e,SUB_BIO_910,TCH_29eb2101,73.6,85.98,82.44,8,80.67,2025-09-24
STU_72b8941e,SUB_ART_886,TCH_fc41ed5e,97.76,93.17,51.94,7,80.96,2025-03-12
STU_72b8941e,SUB_CHE_148,TCH_59cac908,79.79,70.56,75.69,7,75.35,2025-02-21
STU_19c7ad9d,SUB_ENG_307,TCH_61765dbd,77.96,97.53,56.15,6,77.21,2025-08-31
STU_19c7ad9d,SUB_PHY_117,TCH_2b2625e5,99.5,92.86,64.05,9,85.47,2025-07-20
STU_19c7ad9d,SUB_COM_142,TCH_59cac908,98.01,92.02,99.54,8,96.52,2025-01-09
STU_19c7ad9d,SUB_ART_886,TCH_7602e517,78.05,74.3,74.86,8,75.74,2025-05-29
STU_19c7ad9d,SUB_MAT_392,TCH_fc41ed5e,99.02,54.82,70.57,10,74.8,2025-01-27
STU_95142a3c,SUB_HIS_105,TCH_61765dbd,73.39,76.73,61.28,8,70.47,2025-06-18
STU_95142a3c,SUB_CHE_148,TCH_7602e517,65.85,88.56,71.33,5,75.25,2025-01-09
STU_95142a3c,SUB_MAT_392,TCH_29eb2101,89.57,59.31,88.86,9,79.25,2025-05-16
STU_e041769d,SUB_HIS_105,TCH_59cac908,67.77,91.7,62.62,9,74.03,2025-03-26
STU_e041769d,SUB_MAT_392,TCH_61765dbd,98.99,77.26,55.48,6,77.24,2025-02-14
STU_e041769d,SUB_ART_886,TCH_fc41ed5e,69.14,77.94,94.64,9,80.57,2025-05-21
STU_e041769d,SUB_PHY_117,TCH_59cac908,67.15,97.86,78.1,10,81.04,2025-05-31
STU_e041769d,SUB_COM_142,TCH_59cac908,75.39,69.9,57.64,7,67.64,2025-02-19
STU_49781f6d,SUB_ART_886,TCH_61765dbd,74.6,94.97,83.37,8,84.31,2025-09-23
STU_49781f6d,SUB_ENG_307,TCH_7602e517,77.4,96.77,88.29,6,87.49,2025-09-23
STU_49781f6d,SUB_MAT_392,TCH_be7faa8a,96.49,63.69,52.16,8,70.78,2025-02-26
STU_49781f6d,SUB_COM_142,TCH_59cac908,89.91,68.61,76.0,10,78.17,2025-02-11
STU_49781f6d,SUB_HIS_105,TCH_29eb2101,66.65,59.01,54.88,6,60.18,2025-08-12
STU_3a4f5d21,SUB_PHY_117,TCH_29eb2101,92.74,95.18,70.46,8,86.13,2025-01-13
STU_3a4f5d21,SUB_ART_886,TCH_82b5b2da,98.48,75.41,78.35,8,84.08,2025-10-02
STU_3a4f5d21,SUB_CHE_148,TCH_b0dd4864,59.68,51.19,86.26,7,65.71,2025-07-05
STU_ab0a152d,SUB_BIO_910,TCH_59cac908,96.06,75.96,83.09,10,85.04,2025-03-20
STU_ab0a152d,SUB_CHE_148,TCH_b9608476,65.09,88.41,63.44,7,72.31,2025-09-01
STU_ab0a152d,SUB_ART_886,TCH_59cac908,71.92,72.91,94.44,9,79.76,2025-06-09
STU_ab0a152d,SUB_ENG_307,TCH_fc41ed5e,95.38,87.69,69.99,9,84.35,2025-04-19
STU_6caa1531,SUB_CHE_148,TCH_b0dd4864,66.41,63.3,75.29,8,68.33,2025-01-18
STU_6caa1531,SUB_PHY_117,TCH_fc41ed5e,57.75,54.42,87.07,7,66.41,2025-06-27
STU_6caa1531,SUB_MAT_392,TCH_b0dd4864,56.57,83.8,82.63,8,74.33,2025-06-30
STU_6caa1531,SUB_COM_142,TCH_2b2625e5,87.11,81.3,59.8,8,76.07,2025-09-02
STU_6caa1531,SUB_ART_886,TCH_29eb2101,57.2,90.28,94.42,7,80.63,2025-10-28
STU_b426feb3,SUB_MAT_392,TCH_29eb2101,57.39,83.91,82.08,10,74.46,2025-02-09
STU_b426feb3,SUB_ART_886,TCH_b9608476,60.81,85.47,63.17,7,69.82,2025-10-22
STU_b426feb3,SUB_HIS_105,TCH_b0dd4864,74.87,85.49,82.55,5,80.97,2025-04-23
STU_b426feb3,SUB_PHY_117,TCH_61765dbd,91.29,54.84,96.41,7,80.85,2025-03-21
STU_224166cb,SUB_ART_886,TCH_b9608476,91.13,69.2,72.84,6,77.72,2025-01-23
STU_224166cb,SUB_BIO_910,TCH_fc41ed5e,97.1,84.4,70.53,10,84.01,2025-10-28
STU_224166cb,SUB_MAT_392,TCH_b9608476,78.4,67.16,54.18,10,66.58,2025-06-26
STU_224166cb,SUB_HIS_105,TCH_29eb2101,82.77,59.29,54.66,7,65.57,2025-04-14
STU_c5faa528,SUB_ART_886,TCH_29eb2101,98.79,65.0,54.68,9,72.82,2025-09-09
STU_c5faa528,SUB_ENG_307,TCH_29eb2101,64.66,64.58,79.84,8,69.69,2025-08-20
STU_c5faa528,SUB_CHE_148,TCH_61765dbd,82.19,56.25,71.59,8,70.01,2025-11-19
STU_aaa2068a,SUB_BIO_910,TCH_59cac908,67.2,64.7,88.71,8,73.54,2025-05-29
STU_aaa2068a,SUB_HIS_105,TCH_29eb2101,95.03,60.39,51.07,8,68.83,2025-03-07
STU_aaa2068a,SUB_COM_142,TCH_29eb2101,62.49,83.02,64.1,5,69.87,2025-01-28
STU_aaa2068a,SUB_ENG_307,TCH_7602e517,72.81,65.52,70.84,7,69.72,2025-07-21
STU_aaa2068a,SUB_PHY_117,TCH_2b2625e5,52.08,95.63,99.51,7,82.41,2025-11-14
STU_856e2e39,SUB_COM_142,TCH_82b5b2da,95.97,99.33,80.75,6,92.02,2025-11-17
STU_856e2e39,SUB_CHE_148,TCH_61765dbd,78.86,89.09,74.2,8,80.72,2025-10-13
STU_856e2e39,SUB_ART_886,TCH_29eb2101,83.68,86.02,64.77,9,78.16,2025-02-02
STU_4476d2d6,SUB_COM_142,TCH_fc41ed5e,61.36,90.06,68.43,9,73.28,2025-11-05
STU_4476d2d6,SUB_CHE_148,TCH_2b2625e5,90.6,69.86,73.38,8,77.95,2025-10-28
STU_4476d2d6,SUB_ENG_307,TCH_29eb2101,94.01,85.76,50.32,9,76.7,2025-03-07
STU_436e5ae0,SUB_PHY_117,TCH_b0dd4864,92.86,52.78,92.16,9,79.27,2025-07-30
STU_436e5ae0,SUB_CHE_148,TCH_b9608476,55.97,79.79,94.16,9,76.64,2025-09-06
STU_436e5ae0,SUB_BIO_910,TCH_be7faa8a,60.22,72.01,86.2,10,72.81,2025-06-21
STU_436e5ae0,SUB_MAT_392,TCH_b0dd4864,53.41,57.04,65.59,10,58.68,2025-01-29
STU_436e5ae0,SUB_ART_886,TCH_61765dbd,97.17,70.95,69.2,6,79.11,2025-01-19
STU_44426bae,SUB_PHY_117,TCH_29eb2101,66.22,88.56,87.18,7,80.65,2025-11-22
STU_44426bae,SUB_CHE_148,TCH_b9608476,74.94,84.44,52.73,8,70.7,2025-09-27
STU_44426bae,SUB_BIO_910,TCH_29eb2101,62.55,62.02,90.5,7,71.69,2025-07-12
STU_44426bae,SUB_COM_142,TCH_b0dd4864,88.38,69.16,76.95,8,78.16,2025-10-22
STU_6b2ffa3f,SUB_BIO_910,TCH_59cac908,92.9,77.25,54.76,9,74.97,2025-02-26
STU_6b2ffa3f,SUB_CHE_148,TCH_82b5b2da,65.78,77.26,55.99,8,66.34,2025-03-15
STU_6b2ffa3f,SUB_HIS_105,TCH_2b2625e5,97.08,96.14,86.56,8,93.26,2025-06-08
STU_6b2ffa3f,SUB_MAT_392,TCH_b0dd4864,63.44,51.49,57.78,8,57.57,2025-11-03
STU_6b2ffa3f,SUB_PHY_117,TCH_7602e517,95.41,89.81,67.34,10,84.19,2025-11-23
